pequena_100,media_1000,grande_10000,muito_grande_50000
,51846.0,48168.0,24971
,61466.0,12283.0,99361
,48070.0,27534.0,20132
,5477.0,96017.0,14084
,84560.0,70203.0,85110
,15798.0,43942.0,98355
,43922.0,32259.0,99138
,89216.0,92603.0,36608
,25077.0,19866.0,79429
,91529.0,76450.0,85565
,27135.0,34699.0,4488
,3441.0,7107.0,54735
,48922.0,59071.0,65190
,43621.0,62186.0,62747
,97456.0,54498.0,14249
,16.0,28990.0,73516
,90457.0,13152.0,6878
,81588.0,57014.0,90062
,66002.0,43624.0,95016
,39930.0,6404.0,97286
,70260.0,28004.0,91261
,59441.0,75562.0,80706
,77488.0,52019.0,22949
,5589.0,70408.0,31617
,92348.0,84078.0,52324
,29385.0,5620.0,12874
,50462.0,52642.0,32863
,29542.0,25311.0,23992
,93865.0,3407.0,52559
,4685.0,61191.0,15462
,,24848.0,77045
,,9645.0,62462
,,52086.0,62320
,,16120.0,38577
,,1388.0,68655
,,32172.0,10677
,,77089.0,94311
,,992.0,23794
,,69147.0,26849
,,27865.0,96784
,,38662.0,56992
,,81638.0,11301
,,39886.0,37680
,,85379.0,82116
,,61410.0,43710
,,42905.0,46551
,,1386.0,96559
,,49019.0,52523
,,84340.0,39611
,,63907.0,81443
,,62238.0,5118
,,83555.0,29863
,,91571.0,46459
,,70584.0,69674
,,98645.0,41352
,,9622.0,58954
,,47358.0,59790
,,81818.0,96985
,,61926.0,13184
,,26854.0,297
,,37215.0,1754
,,51878.0,35921
,,36698.0,89838
,,63924.0,73197
,,92346.0,56372
,,15681.0,29237
,,22038.0,27445
,,14279.0,20290
,,53784.0,49330
,,87121.0,12004
,,47863.0,71544
,,79261.0,10671
,,41091.0,37062
,,78726.0,1093
,,65753.0,90737
,,81261.0,14114
,,63693.0,36289
,,13866.0,60907
,,90571.0,62904
,,13091.0,55960
,,56477.0,7636
,,8657.0,77729
,,62377.0,62964
,,32646.0,16986
,,65673.0,62656
,,11134.0,45012
,,5907.0,89279
,,4934.0,59755
,,40009.0,12222
,,85712.0,82880
,,91351.0,60687
,,46334.0,1961
,,78376.0,51402
,,70827.0,32240
,,49174.0,43639
,,76041.0,64312
,,75083.0,49187
,,84263.0,65167
,,58257.0,5175
,,29257.0,38691
,,3799.0,90100
,,61280.0,31989
,,3975.0,98467
,,827.0,47962
,,18154.0,43378
,,87834.0,14159
,,91160.0,78086
,,46896.0,34747
,,35077.0,46680
,,6165.0,58903
,,83144.0,96135
,,38787.0,89097
,,92267.0,77900
,,64432.0,90664
,,38557.0,42429
,,43523.0,26734
,,90047.0,68557
,,36299.0,20070
,,94037.0,99402
,,10799.0,62871
,,66326.0,61432
,,45189.0,71911
,,2411.0,44594
,,69577.0,49531
,,57322.0,63433
,,45567.0,74109
,,5813.0,64379
,,60323.0,41028
,,54650.0,57930
,,42819.0,62669
,,55470.0,6926
,,35836.0,27696
,,1800.0,27618
,,62657.0,46336
,,40728.0,64265
,,38793.0,71316
,,51989.0,16958
,,48870.0,1954
,,54599.0,99945
,,51979.0,88012
,,37004.0,78293
,,1639.0,49882
,,30658.0,9960
,,45267.0,34754
,,15671.0,6958
,,74249.0,59512
,,78156.0,5941
,,53641.0,82961
,,32614.0,13669
,,634.0,9260
,,55796.0,86504
,,60361.0,59561
,,77899.0,21810
,,32357.0,40783
,,48165.0,76083
,,23461.0,75541
,,2760.0,61403
,,16306.0,84665
,,48205.0,32894
,,65174.0,40282
,,49703.0,96156
,,99594.0,76388
,,98017.0,93027
,,43818.0,18332
,,1766.0,6254
,,83928.0,93861
,,91477.0,3541
,,82187.0,16152
,,20150.0,1296
,,25025.0,39249
,,37046.0,30993
,,75061.0,32658
,,39459.0,65851
,,57400.0,36442
,,97966.0,44452
,,62897.0,38962
,,46718.0,68638
,,12394.0,65462
,,36637.0,17967
,,85990.0,9748
,,48290.0,81785
,,33347.0,78472
,,76327.0,43683
,,29545.0,94013
,,21255.0,70708
,,52729.0,16555
,,7937.0,57357
,,95722.0,49149
,,45939.0,8063
,,4426.0,70360
,,56777.0,28355
,,64458.0,75829
,,26818.0,13900
,,29768.0,94123
,,43906.0,10304
,,67073.0,54947
,,50210.0,59464
,,23665.0,66109
,,59432.0,40487
,,27046.0,18913
,,88433.0,61947
,,7390.0,55767
,,37779.0,42768
,,52587.0,50527
,,24645.0,8094
,,64856.0,31539
,,68022.0,43210
,,23288.0,20964
,,6074.0,52698
,,59788.0,91484
,,18826.0,51097
,,40465.0,50145
,,69716.0,38405
,,54622.0,58343
,,33626.0,29019
,,27662.0,24854
,,76519.0,21331
,,44551.0,89129
,,2814.0,61763
,,99040.0,85136
,,96979.0,42420
,,58251.0,2432
,,3617.0,77906
,,86274.0,572
,,35567.0,84356
,,45198.0,84924
,,90848.0,22606
,,55904.0,44167
,,4460.0,99020
,,18631.0,20654
,,68168.0,39456
,,4432.0,89559
,,16226.0,96961
,,43688.0,83716
,,26852.0,62619
,,64437.0,48052
,,76305.0,73421
,,5052.0,23325
,,36815.0,80882
,,23586.0,75173
,,72954.0,54635
,,81280.0,61534
,,69514.0,26735
,,90640.0,44044
,,48799.0,54826
,,70295.0,86777
,,80322.0,191
,,42727.0,44117
,,56424.0,70879
,,42982.0,83400
,,13230.0,62924
,,1651.0,81247
,,35195.0,79590
,,41045.0,23367
,,73026.0,68036
,,49254.0,54826
,,46017.0,16638
,,61657.0,52891
,,95096.0,14636
,,36701.0,2094
,,22530.0,44402
,,28991.0,72638
,,99956.0,55869
,,80988.0,54770
,,34052.0,61547
,,60013.0,17589
,,80862.0,31415
,,85988.0,8897
,,16320.0,93799
,,15216.0,25961
,,21095.0,64273
,,54178.0,32891
,,58493.0,13056
,,54215.0,89001
,,28712.0,44955
,,20167.0,47861
,,38001.0,54053
,,22778.0,83391
,,97064.0,48690
,,50764.0,7173
,,64069.0,80311
,,54010.0,49815
,,93382.0,48628
,,86425.0,72149
,,32372.0,18292
,,81473.0,56140
,,94382.0,87455
,,11516.0,29855
,,61973.0,56004
,,30245.0,60860
,,69608.0,26418
,,77425.0,92383
,,34892.0,14580
,,61616.0,22377
,,54115.0,79263
,,56841.0,38204
,,43448.0,52195
,,48275.0,59865
,,94678.0,57435
,,20220.0,17257
,,99350.0,3457
,,35603.0,46205
,,56384.0,82285
,,13121.0,64689
,,6138.0,94529
,,87469.0,11512
,,41334.0,56768
,,41499.0,11881
,,55277.0,93536
,,16004.0,13159
,,87671.0,80616
,,59026.0,60446
,,245.0,63213
,,26679.0,28544
,,52066.0,83891
,,523.0,95260
,,86498.0,99990
,,77083.0,80632
,,50183.0,20168
,,431.0,3447
,,35060.0,24339
,,61187.0,5691
,,68089.0,67721
,,66399.0,73606
,,34693.0,91856
,,67776.0,45192
,,50274.0,43548
,,34759.0,1698
,,29961.0,10818
,,92823.0,16656
,,11462.0,6538
,,82932.0,30545
,,25855.0,79313
,,46871.0,33230
,,84295.0,44465
,,46273.0,36125
,,33376.0,64688
,,83416.0,93936
,,96238.0,84663
,,18946.0,97703
,,13968.0,54222
,,28414.0,98005
,,86872.0,25559
,,72247.0,4809
,,55310.0,69521
,,85394.0,29050
,,71852.0,53263
,,92001.0,90479
,,35929.0,42775
,,78407.0,65247
,,57613.0,99867
,,67809.0,52003
,,82248.0,6177
,,59015.0,10607
,,74732.0,12603
,,62658.0,33826
,,92749.0,76990
,,83204.0,96072
,,11328.0,32210
,,87181.0,9847
,,83164.0,52210
,,73338.0,99465
,,28225.0,25597
,,41320.0,68725
,,13686.0,34940
,,5325.0,55377
,,88475.0,41255
,,13904.0,59208
,,16809.0,18187
,,50925.0,9416
,,49784.0,58903
,,16965.0,58537
,,21312.0,73648
,,26280.0,66388
,,89541.0,80663
,,7093.0,10024
,,79859.0,72849
,,2719.0,37369
,,69547.0,55228
,,53570.0,51804
,,38110.0,78089
,,47916.0,30657
,,26494.0,29961
,,59578.0,81941
,,82601.0,7256
,,94972.0,83800
,,6999.0,30509
,,2300.0,41967
,,30971.0,7943
,,76117.0,82085
,,569.0,37824
,,15464.0,79915
,,12217.0,61693
,,17241.0,28208
,,55876.0,50922
,,17739.0,35163
,,4270.0,70206
,,2460.0,24152
,,37837.0,26079
,,54735.0,41869
,,67969.0,16556
,,14608.0,72533
,,50348.0,23378
,,97027.0,5733
,,15339.0,90530
,,23647.0,25767
,,65156.0,84852
,,61067.0,8298
,,45735.0,4620
,,8193.0,92276
,,7824.0,92449
,,67961.0,82107
,,11282.0,80321
,,88705.0,92146
,,75596.0,14394
,,55973.0,14717
,,38293.0,30277
,,43638.0,93094
,,28728.0,35041
,,90349.0,14323
,,93383.0,84278
,,13906.0,98671
,,18759.0,73789
,,7895.0,44823
,,82949.0,5709
,,32770.0,61677
,,90170.0,84721
,,18469.0,63163
,,15828.0,58215
,,59562.0,50725
,,60478.0,40190
,,96532.0,28332
,,73947.0,24767
,,17794.0,38684
,,77967.0,34626
,,32872.0,39921
,,46135.0,73706
,,12349.0,51066
,,52529.0,92911
,,19872.0,9800
,,53842.0,23658
,,69918.0,39920
,,16076.0,54313
,,31321.0,2927
,,24655.0,1294
,,72751.0,48010
,,28442.0,14366
,,55513.0,53220
,,90484.0,98923
,,24170.0,36601
,,24516.0,95734
,,25807.0,83090
,,42988.0,72560
,,81618.0,92392
,,78905.0,7
,,93650.0,97580
,,12950.0,56259
,,37317.0,7243
,,3481.0,76689
,,84663.0,42295
,,47377.0,73384
,,28436.0,94886
,,81820.0,6727
,,15004.0,97791
,,81962.0,56619
,,4937.0,79905
,,57686.0,27591
,,77613.0,9514
,,20475.0,94824
,,52065.0,41774
,,84375.0,30283
,,22018.0,2718
,,78787.0,34289
,,75256.0,44367
,,77407.0,75505
,,29345.0,68464
,,36901.0,37212
,,5282.0,74601
,,14675.0,73612
,,72928.0,30505
,,69907.0,10441
,,65096.0,34538
,,27455.0,3816
,,21007.0,97967
,,83759.0,60742
,,37089.0,36542
,,3828.0,82487
,,48621.0,1280
,,70792.0,19705
,,57702.0,56169
,,47083.0,94267
,,94650.0,83571
,,96165.0,65367
,,15686.0,77227
,,65305.0,36923
,,97738.0,59053
,,1694.0,28040
,,43844.0,69169
,,93570.0,4158
,,47008.0,60482
,,38732.0,4558
,,26338.0,54648
,,46561.0,20382
,,62122.0,21745
,,31749.0,89884
,,22476.0,44730
,,54915.0,63686
,,41152.0,82316
,,69353.0,64673
,,71636.0,90439
,,74856.0,42597
,,25045.0,5055
,,28590.0,3401
,,25210.0,49194
,,86245.0,63481
,,68299.0,3403
,,26326.0,4950
,,77658.0,81248
,,62206.0,78269
,,3238.0,1876
,,59212.0,69117
,,75469.0,71084
,,63239.0,60023
,,30238.0,66867
,,28467.0,44483
,,4965.0,10551
,,79448.0,46905
,,88395.0,12506
,,74146.0,79164
,,29987.0,97781
,,69398.0,2759
,,81866.0,22004
,,45347.0,45178
,,48753.0,90790
,,74881.0,89960
,,14573.0,44394
,,26375.0,42650
,,78550.0,58473
,,42648.0,18297
,,13317.0,23248
,,32596.0,53642
,,45689.0,74325
,,44685.0,75936
,,2189.0,45656
,,61018.0,98018
,,40669.0,61857
,,21811.0,71464
,,15052.0,57045
,,33239.0,20166
,,84622.0,2623
,,73608.0,37359
,,51246.0,86822
,,50002.0,19598
,,45062.0,16508
,,81770.0,83097
,,39806.0,22079
,,23490.0,57377
,,37510.0,25158
,,80864.0,99106
,,55674.0,41283
,,14491.0,60705
,,68934.0,99479
,,72246.0,54658
,,86428.0,29606
,,85810.0,16872
,,11452.0,81385
,,48460.0,49612
,,98601.0,20520
,,13064.0,9838
,,43759.0,93810
,,76011.0,68335
,,37849.0,94927
,,89142.0,31417
,,15046.0,1475
,,46259.0,25968
,,61017.0,81186
,,21171.0,94545
,,6835.0,55326
,,13887.0,94639
,,77986.0,11544
,,10348.0,61388
,,31633.0,60420
,,18175.0,46616
,,10455.0,20986
,,77565.0,11540
,,85382.0,62246
,,81475.0,69138
,,1367.0,92858
,,5140.0,87613
,,11578.0,11187
,,67087.0,18789
,,72998.0,58917
,,3169.0,96313
,,66300.0,32624
,,56822.0,58627
,,62280.0,72305
,,77662.0,64861
,,21417.0,39801
,,89490.0,19711
,,91159.0,62412
,,65206.0,44856
,,90808.0,20932
,,32619.0,60960
,,2351.0,95582
,,85981.0,12169
,,71336.0,41019
,,65828.0,94618
,,64416.0,52570
,,29448.0,34323
,,91974.0,32803
,,93908.0,88043
,,94901.0,66908
,,75828.0,93659
,,4871.0,61671
,,52055.0,59421
,,31742.0,44016
,,33423.0,79781
,,65744.0,3562
,,49004.0,35241
,,12025.0,76101
,,63565.0,67348
,,73628.0,95724
,,1146.0,8220
,,99568.0,18959
,,30739.0,53865
,,47977.0,576
,,85603.0,80419
,,17655.0,27451
,,81582.0,65232
,,51911.0,74087
,,66996.0,3156
,,80361.0,35662
,,75613.0,18402
,,45353.0,64071
,,27987.0,33871
,,51732.0,13927
,,9907.0,1329
,,25173.0,83416
,,56424.0,61703
,,13999.0,34763
,,71464.0,90972
,,23627.0,50538
,,20385.0,5601
,,11698.0,15803
,,45700.0,88539
,,82206.0,46349
,,3278.0,82022
,,9079.0,30582
,,73502.0,62958
,,12965.0,15795
,,31180.0,37679
,,28518.0,94483
,,67472.0,64818
,,60525.0,30145
,,16530.0,89280
,,98854.0,63841
,,50157.0,12692
,,69314.0,14073
,,85219.0,11550
,,74674.0,34855
,,46368.0,46320
,,3699.0,15386
,,25645.0,38371
,,14183.0,62210
,,57057.0,83545
,,44674.0,10360
,,65643.0,19344
,,80189.0,63261
,,40114.0,48650
,,40827.0,71614
,,92892.0,92883
,,88589.0,2700
,,7317.0,76288
,,75935.0,29714
,,87262.0,59839
,,40068.0,8136
,,54661.0,11870
,,16102.0,41324
,,35079.0,75085
,,45635.0,82988
,,63883.0,87149
,,3798.0,39772
,,9317.0,71694
,,44625.0,55671
,,47557.0,77338
,,95843.0,18544
,,17837.0,4203
,,94005.0,80058
,,70950.0,5717
,,40086.0,57845
,,71715.0,55927
,,44288.0,56855
,,17780.0,13766
,,29407.0,2696
,,12608.0,69581
,,90042.0,56147
,,72605.0,16388
,,67652.0,48930
,,39255.0,99966
,,16844.0,7911
,,90846.0,79234
,,73538.0,81410
,,77222.0,7176
,,77226.0,98390
,,99168.0,36714
,,66313.0,57597
,,12157.0,88832
,,49274.0,4121
,,53608.0,94982
,,19539.0,14918
,,71739.0,62152
,,20107.0,28640
,,89150.0,40053
,,21897.0,43904
,,9694.0,42747
,,89326.0,26862
,,91010.0,22890
,,62651.0,56861
,,49941.0,80250
,,60952.0,79507
,,82156.0,15133
,,73628.0,24298
,,75985.0,32572
,,88859.0,41135
,,94332.0,35644
,,50840.0,74952
,,44622.0,14115
,,69453.0,28428
,,79582.0,33286
,,43878.0,15259
,,86817.0,32829
,,9799.0,98515
,,15008.0,59202
,,69400.0,15447
,,11430.0,17831
,,33419.0,26398
,,53468.0,96128
,,35772.0,72185
,,90233.0,44631
,,70711.0,36258
,,85607.0,55757
,,998.0,51097
,,15133.0,83512
,,45162.0,95423
,,7370.0,48480
,,18299.0,91435
,,84232.0,58993
,,99470.0,65351
,,52144.0,17320
,,63219.0,35786
,,48336.0,55398
,,6285.0,37492
,,7286.0,82187
,,51724.0,38227
,,98920.0,910
,,82519.0,76135
,,90305.0,27729
,,18165.0,15189
,,33556.0,16823
,,50070.0,8690
,,77927.0,15421
,,62584.0,53645
,,83314.0,8410
,,37515.0,31659
,,20806.0,45844
,,22349.0,63857
,,4465.0,93134
,,31281.0,78661
,,43987.0,76415
,,40054.0,47797
,,47745.0,59409
,,76863.0,3196
,,89534.0,24736
,,59053.0,78737
,,80629.0,19317
,,92664.0,86489
,,88651.0,29886
,,19160.0,2084
,,90929.0,69203
,,43698.0,52154
,,8504.0,81987
,,23933.0,97023
,,50774.0,83950
,,57693.0,24522
,,25237.0,75551
,,1427.0,40403
,,36651.0,20164
,,71735.0,34088
,,95818.0,10266
,,37936.0,72199
,,34656.0,55300
,,5374.0,36581
,,95550.0,90354
,,25227.0,173
,,62165.0,62823
,,36976.0,65782
,,81898.0,75615
,,17140.0,21721
,,35021.0,60684
,,91725.0,73600
,,16960.0,18175
,,76710.0,56518
,,94258.0,10284
,,23106.0,48411
,,82178.0,47225
,,4476.0,82904
,,12882.0,87830
,,29726.0,80731
,,47678.0,10095
,,78083.0,77640
,,20543.0,79524
,,89470.0,13234
,,15602.0,40585
,,48828.0,61886
,,91167.0,76166
,,21725.0,19149
,,18475.0,62550
,,37108.0,89434
,,76720.0,96339
,,80669.0,68653
,,55282.0,6453
,,91895.0,4211
,,14853.0,84522
,,88526.0,82735
,,49629.0,96507
,,3625.0,8876
,,85540.0,15225
,,95351.0,35348
,,50153.0,36452
,,43693.0,80630
,,60624.0,70125
,,38538.0,72565
,,56296.0,3455
,,15757.0,30226
,,83090.0,9062
,,8821.0,64931
,,9975.0,59455
,,72117.0,98306
,,85969.0,63808
,,6795.0,64126
,,23754.0,14410
,,70558.0,52581
,,28742.0,2943
,,67378.0,68579
,,99797.0,47530
,,87833.0,95894
,,72250.0,99543
,,48271.0,50660
,,74127.0,76578
,,9612.0,11108
,,3043.0,72134
,,10400.0,17309
,,95940.0,56176
,,54295.0,73434
,,74779.0,43314
,,58844.0,83321
,,91656.0,48300
,,9051.0,3135
,,60767.0,7301
,,15756.0,95698
,,71165.0,18541
,,21314.0,16263
,,62950.0,46262
,,36569.0,7934
,,83906.0,78543
,,82094.0,63140
,,88616.0,24758
,,806.0,14852
,,93298.0,3958
,,11950.0,76212
,,43169.0,10389
,,35859.0,20978
,,23808.0,80982
,,62533.0,84455
,,46047.0,18534
,,22925.0,7902
,,96848.0,78900
,,71511.0,54202
,,72029.0,4289
,,473.0,33324
,,58212.0,18748
,,98024.0,11204
,,73793.0,63042
,,86505.0,47313
,,48174.0,30532
,,79262.0,40166
,,34886.0,57550
,,84499.0,48782
,,35062.0,88128
,,5106.0,61247
,,72505.0,77430
,,7062.0,42045
,,58935.0,8036
,,5348.0,47254
,,8612.0,80806
,,46942.0,43416
,,52280.0,80754
,,49830.0,99163
,,75469.0,68452
,,74601.0,39916
,,35858.0,83888
,,13089.0,66447
,,10891.0,54523
,,13962.0,2080
,,12981.0,18144
,,72777.0,59260
,,39046.0,73495
,,27900.0,59852
,,5545.0,67087
,,34807.0,42754
,,51935.0,8892
,,87376.0,2820
,,76341.0,36601
,,61201.0,8391
,,46027.0,65406
,,75012.0,64820
,,96090.0,13784
,,58322.0,54040
,,28410.0,74229
,,66972.0,40759
,,66215.0,58185
,,41131.0,81420
,,96381.0,33792
,,30097.0,32395
,,91410.0,90056
,,54075.0,30082
,,208.0,23236
,,61323.0,95559
,,40696.0,28619
,,9946.0,16761
,,11378.0,56283
,,98216.0,51277
,,94473.0,22274
,,12742.0,52169
,,77359.0,17810
,,95453.0,12825
,,49018.0,29313
,,96929.0,13032
,,46097.0,61685
,,3969.0,53533
,,18184.0,35091
,,70227.0,15202
,,49279.0,8865
,,52024.0,82362
,,61024.0,2223
,,76498.0,48016
,,27066.0,79563
,,5409.0,71405
,,81409.0,87282
,,33431.0,75376
,,56927.0,75616
,,37769.0,87678
,,54075.0,57357
,,17900.0,50158
,,61405.0,83527
,,72714.0,13993
,,56328.0,75570
,,56627.0,82347
,,30963.0,34953
,,24854.0,75913
,,53227.0,24955
,,45984.0,54023
,,440.0,45474
,,52321.0,30192
,,54094.0,85443
,,37655.0,96715
,,86226.0,45459
,,50176.0,4535
,,80784.0,83989
,,16667.0,19927
,,49742.0,8673
,,66909.0,4652
,,468.0,80442
,,53900.0,57606
,,32298.0,8200
,,59381.0,43100
,,55777.0,70832
,,12185.0,52277
,,27896.0,70977
,,79288.0,41901
,,70587.0,98480
,,77734.0,11143
,,85234.0,31072
,,48656.0,90344
,,85267.0,7087
,,67597.0,16370
,,37775.0,12701
,,55554.0,66149
,,57518.0,9527
,,56035.0,93335
,,29576.0,99736
,,42839.0,84174
,,28070.0,95930
,,66930.0,72465
,,86359.0,23406
,,22530.0,64697
,,86076.0,82278
,,53616.0,88313
,,63865.0,10349
,,84105.0,48711
,,26384.0,7426
,,25090.0,56749
,,53396.0,37214
,,52448.0,65337
,,75715.0,41814
,,18474.0,49082
,,6481.0,20004
,,80086.0,62377
,,5631.0,9592
,,36367.0,80863
,,78854.0,16155
,,58997.0,86866
,,51454.0,86394
,,96299.0,35529
,,64106.0,99044
,,12001.0,37121
,,7738.0,72807
,,31866.0,80649
,,2827.0,87861
,,91272.0,52072
,,79740.0,67751
,,19333.0,99134
,,11163.0,14822
,,70265.0,40419
,,65735.0,76813
,,70695.0,12477
,,79599.0,50464
,,57930.0,3726
,,15773.0,51341
,,58881.0,49445
,,36610.0,92673
,,10738.0,92484
,,65908.0,32968
,,94235.0,26635
,,44632.0,70243
,,1445.0,39695
,,91116.0,28787
,,21136.0,63188
,,6264.0,35696
,,45200.0,90249
,,52828.0,43672
,,98813.0,88620
,,13656.0,30930
,,17210.0,622
,,73096.0,27692
,,25251.0,53887
,,18307.0,14496
,,42200.0,78263
,,77522.0,11387
,,6788.0,47153
,,78036.0,90889
,,82858.0,85887
,,43973.0,92019
,,73184.0,52221
,,84973.0,81176
,,35856.0,27791
,,27902.0,81858
,,37852.0,41674
,,73042.0,75189
,,78011.0,71749
,,65221.0,41731
,,43812.0,44913
,,78858.0,74416
,,40773.0,11038
,,15606.0,83468
,,40681.0,4331
,,3287.0,1198
,,32816.0,2772
,,27566.0,12198
,,12348.0,62714
,,45962.0,57293
,,50892.0,28245
,,54708.0,66146
,,23852.0,23680
,,7644.0,38158
,,431.0,52225
,,73734.0,17178
,,95369.0,41603
,,86277.0,16583
,,28111.0,13745
,,255.0,8972
,,21639.0,6036
,,43029.0,78944
,,76963.0,3124
,,44192.0,51877
,,38343.0,96735
,,39316.0,84728
,,5149.0,96326
,,45970.0,68578
,,6176.0,27550
,,10342.0,78793
,,3426.0,11037
,,68909.0,18364
,,29463.0,33896
,,96873.0,14324
,,4803.0,63186
,,83517.0,96317
,,18628.0,57695
,,88492.0,34305
,,80001.0,4090
,,85674.0,18105
,,13919.0,18951
,,5368.0,48488
,,59197.0,20368
,,76096.0,70380
,,78735.0,19575
,,46046.0,17475
,,99225.0,51455
,,26709.0,7382
,,2866.0,47543
,,97576.0,72000
,,52995.0,5006
,,90804.0,44078
,,66257.0,94455
,,55031.0,70370
,,99370.0,93083
,,84095.0,53941
,,49804.0,8025
,,23298.0,83407
,,62875.0,41256
,,13399.0,18184
,,84073.0,79312
,,94579.0,72192
,,65443.0,6033
,,54232.0,9780
,,84523.0,25565
,,81483.0,15148
,,54212.0,54175
,,26907.0,27216
,,7872.0,99454
,,17879.0,94066
,,55414.0,3505
,,63986.0,58021
,,27331.0,18077
,,57315.0,27263
,,49208.0,32175
,,981.0,41322
,,66842.0,764
,,35629.0,25040
,,25855.0,14395
,,917.0,65296
,,38099.0,56455
,,94537.0,18674
,,80101.0,86165
,,97219.0,91923
,,44154.0,16919
,,17239.0,60409
,,15420.0,8057
,,52785.0,95937
,,65295.0,60476
,,83355.0,5439
,,20397.0,95374
,,17980.0,81969
,,17517.0,85390
,,47688.0,54265
,,9762.0,65987
,,5788.0,80117
,,2864.0,25872
,,87644.0,87533
,,4939.0,55507
,,25300.0,41324
,,91630.0,29635
,,58675.0,22479
,,90793.0,64794
,,47866.0,71723
,,86292.0,99401
,,47285.0,82775
,,33741.0,39634
,,12014.0,23287
,,40099.0,42158
,,42646.0,57703
,,65569.0,28062
,,96086.0,83230
,,11813.0,1483
,,28967.0,98543
,,84105.0,25583
,,12252.0,8607
,,16925.0,68770
,,76512.0,92344
,,35311.0,39961
,,75593.0,27934
,,61735.0,31289
,,58580.0,63735
,,9299.0,42185
,,81364.0,23858
,,94553.0,21741
,,61925.0,90197
,,52384.0,79279
,,39146.0,24447
,,74405.0,62280
,,72226.0,26750
,,63265.0,97365
,,23976.0,38643
,,29978.0,7021
,,48102.0,96531
,,68230.0,12769
,,48881.0,51373
,,13332.0,78518
,,14154.0,1061
,,94791.0,5223
,,97879.0,508
,,63088.0,6413
,,1733.0,87727
,,26515.0,3821
,,5955.0,86032
,,10979.0,56684
,,17581.0,24322
,,70227.0,91928
,,32183.0,16406
,,24087.0,91124
,,43333.0,38856
,,74251.0,27090
,,94818.0,49510
,,79110.0,61112
,,95262.0,40874
,,42822.0,13492
,,53056.0,13854
,,22594.0,46244
,,43880.0,15632
,,5416.0,2054
,,91663.0,92739
,,96485.0,13827
,,73855.0,40559
,,40618.0,11342
,,9410.0,88111
,,21624.0,74872
,,67425.0,12498
,,59782.0,53928
,,55682.0,11818
,,89484.0,66413
,,56961.0,10130
,,42544.0,18061
,,83559.0,51439
,,27910.0,4200
,,4285.0,92448
,,14722.0,63160
,,92949.0,12929
,,73286.0,82720
,,83277.0,37160
,,64914.0,80732
,,51682.0,57304
,,59719.0,29141
,,1865.0,75853
,,7341.0,60704
,,6091.0,752
,,82405.0,45296
,,19918.0,24026
,,70482.0,53961
,,12874.0,74343
,,69227.0,19463
,,17583.0,58553
,,84727.0,18153
,,42138.0,9038
,,57461.0,79743
,,63459.0,16306
,,35774.0,17611
,,26606.0,25863
,,13006.0,14202
,,53443.0,78306
,,11307.0,91848
,,42230.0,48303
,,82425.0,28698
,,89009.0,81139
,,46895.0,13210
,,44322.0,3376
,,53969.0,27563
,,5842.0,36209
,,17946.0,87212
,,77405.0,33145
,,33786.0,78142
,,56755.0,84398
,,66865.0,11384
,,98826.0,88239
,,5648.0,45391
,,71105.0,46124
,,63123.0,68739
,,17374.0,53614
,,89601.0,29892
,,92808.0,19743
,,89668.0,34988
,,92979.0,72689
,,42960.0,25124
,,64374.0,51804
,,40571.0,85088
,,43891.0,13032
,,36125.0,42800
,,18052.0,18208
,,3361.0,43512
,,78762.0,64975
,,79170.0,85850
,,98180.0,76382
,,83266.0,77449
,,43916.0,35860
,,13419.0,70390
,,31689.0,40208
,,59748.0,20833
,,27617.0,84553
,,86396.0,63655
,,58198.0,93903
,,4194.0,69819
,,94937.0,37729
,,49942.0,7778
,,91717.0,1324
,,62024.0,3407
,,41785.0,44095
,,21096.0,93031
,,13391.0,20430
,,48652.0,81261
,,51151.0,26055
,,23997.0,38281
,,5741.0,65453
,,86653.0,14021
,,12527.0,88544
,,35294.0,44940
,,32599.0,18283
,,41101.0,57272
,,36743.0,30327
,,55507.0,33207
,,76202.0,87785
,,18466.0,25185
,,54507.0,20797
,,96796.0,44861
,,93141.0,83899
,,23132.0,93339
,,46850.0,10193
,,50971.0,24982
,,63839.0,58274
,,28348.0,55437
,,47888.0,99549
,,77726.0,39228
,,86346.0,83422
,,57743.0,68213
,,42447.0,15618
,,51859.0,93033
,,82290.0,13646
,,56827.0,28180
,,94550.0,76000
,,26275.0,73052
,,25075.0,75406
,,96637.0,15378
,,85713.0,66198
,,87730.0,62408
,,59858.0,2426
,,6424.0,79384
,,11390.0,28180
,,43910.0,1531
,,8241.0,77297
,,51118.0,57188
,,76687.0,71841
,,20855.0,75468
,,97584.0,30841
,,38580.0,37807
,,79197.0,26248
,,27998.0,91976
,,87028.0,47728
,,99825.0,86718
,,51073.0,63385
,,4141.0,56853
,,11045.0,85369
,,94173.0,5261
,,8881.0,22612
,,1768.0,81979
,,40464.0,47749
,,1858.0,65994
,,70364.0,67893
,,27840.0,87537
,,86643.0,37142
,,36214.0,27331
,,93221.0,38460
,,683.0,24808
,,36139.0,18112
,,21406.0,88099
,,94321.0,7341
,,79170.0,60133
,,16403.0,32252
,,92651.0,29117
,,36049.0,12361
,,70079.0,43462
,,99945.0,29436
,,49717.0,66883
,,45666.0,32501
,,61597.0,28396
,,92739.0,64349
,,49213.0,23179
,,98137.0,86765
,,58418.0,76283
,,73176.0,7871
,,39508.0,16998
